category,subcategory,file_name,file_extension,size_bytes,size_kb,size_mb,date_archived,relative_path,full_path
content-duplicates,,ADVANCED_ORGANIZATION_MIGRATION_20260101_142517.csv,.csv,477125,465.94,0.455,2026-01-01,content-duplicates/ADVANCED_ORGANIZATION_MIGRATION_20260101_142517.csv,03_ARCHIVES/intelligent-declutter/content-duplicates/ADVANCED_ORGANIZATION_MIGRATION_20260101_142517.csv
content-duplicates,,AI_INTEGRATION_GUIDE.md,.md,17879,17.46,0.0171,2026-01-12,content-duplicates/AI_INTEGRATION_GUIDE.md,03_ARCHIVES/intelligent-declutter/content-duplicates/AI_INTEGRATION_GUIDE.md
content-duplicates,,API_KEY_INVENTORY_COMPLETE_20251105_075949.csv,.csv,21911,21.4,0.0209,2025-11-05,content-duplicates/API_KEY_INVENTORY_COMPLETE_20251105_075949.csv,03_ARCHIVES/intelligent-declutter/content-duplicates/API_KEY_INVENTORY_COMPLETE_20251105_075949.csv
content-duplicates,,AUDIO_LATEST_1853.csv,.csv,233806,228.33,0.223,2025-12-03,content-duplicates/AUDIO_LATEST_1853.csv,03_ARCHIVES/intelligent-declutter/content-duplicates/AUDIO_LATEST_1853.csv
content-duplicates,,AVATARARTS_INTEGRATION_GUIDE.md,.md,14675,14.33,0.014,2026-01-12,content-duplicates/AVATARARTS_INTEGRATION_GUIDE.md,03_ARCHIVES/intelligent-declutter/content-duplicates/AVATARARTS_INTEGRATION_GUIDE.md
content-duplicates,,DETAILED_HANDOFF_20260101.md,.md,16745,16.35,0.016,2026-01-01,content-duplicates/DETAILED_HANDOFF_20260101.md,03_ARCHIVES/intelligent-declutter/content-duplicates/DETAILED_HANDOFF_20260101.md
content-duplicates,,DOCUMENTS_INDEX_20260101_124027.md,.md,10176,9.94,0.0097,2026-01-01,content-duplicates/DOCUMENTS_INDEX_20260101_124027.md,03_ARCHIVES/intelligent-declutter/content-duplicates/DOCUMENTS_INDEX_20260101_124027.md
content-duplicates,,DOCUMENTS_INVENTORY_20260101_124231.csv,.csv,642905,627.84,0.6131,2026-01-01,content-duplicates/DOCUMENTS_INVENTORY_20260101_124231.csv,03_ARCHIVES/intelligent-declutter/content-duplicates/DOCUMENTS_INVENTORY_20260101_124231.csv
content-duplicates,,HOME_DEEPDIVE_INVENTORY_20260101_113116.csv,.csv,68284,66.68,0.0651,2026-01-01,content-duplicates/HOME_DEEPDIVE_INVENTORY_20260101_113116.csv,03_ARCHIVES/intelligent-declutter/content-duplicates/HOME_DEEPDIVE_INVENTORY_20260101_113116.csv
content-duplicates,,IMAGES_LATEST_49499.csv,.csv,9676634,9449.84,9.2284,2025-12-03,content-duplicates/IMAGES_LATEST_49499.csv,03_ARCHIVES/intelligent-declutter/content-duplicates/IMAGES_LATEST_49499.csv
content-duplicates,,IMPLEMENTATION_GUIDE_$10K_20251125155416.md,.md,10204,9.96,0.0097,2025-11-25,content-duplicates/IMPLEMENTATION_GUIDE_$10K_20251125155416.md,03_ARCHIVES/intelligent-declutter/content-duplicates/IMPLEMENTATION_GUIDE_$10K_20251125155416.md
content-duplicates,,JdZnK1a4Lrr7K7ZWhPymzvn9_1718220247_5971773.jpg,.jpg,227636,222.3,0.2171,2025-11-03,content-duplicates/JdZnK1a4Lrr7K7ZWhPymzvn9_1718220247_5971773.jpg,03_ARCHIVES/intelligent-declutter/content-duplicates/JdZnK1a4Lrr7K7ZWhPymzvn9_1718220247_5971773.jpg
content-duplicates,,MULTIFOLDER_DEEPDIVE_20260101_134316_CONSOLIDATION.csv,.csv,25678,25.08,0.0245,2026-01-01,content-duplicates/MULTIFOLDER_DEEPDIVE_20260101_134316_CONSOLIDATION.csv,03_ARCHIVES/intelligent-declutter/content-duplicates/MULTIFOLDER_DEEPDIVE_20260101_134316_CONSOLIDATION.csv
content-duplicates,,PYTHON_INVENTORY_20260101_093208.csv,.csv,1828463,1785.61,1.7438,2026-01-01,content-duplicates/PYTHON_INVENTORY_20260101_093208.csv,03_ARCHIVES/intelligent-declutter/content-duplicates/PYTHON_INVENTORY_20260101_093208.csv
content-duplicates,,Python Automation Repository.md,.md,18545,18.11,0.0177,2025-11-27,content-duplicates/Python Automation Repository.md,03_ARCHIVES/intelligent-declutter/content-duplicates/Python Automation Repository.md
content-duplicates,,QUICK_START_GUIDE.md,.md,57884,56.53,0.0552,2026-01-12,content-duplicates/QUICK_START_GUIDE.md,03_ARCHIVES/intelligent-declutter/content-duplicates/QUICK_START_GUIDE.md
content-duplicates,,REINDEX_20260101_141107_FILES.csv,.csv,4994872,4877.8,4.7635,2026-01-01,content-duplicates/REINDEX_20260101_141107_FILES.csv,03_ARCHIVES/intelligent-declutter/content-duplicates/REINDEX_20260101_141107_FILES.csv
content-duplicates,,SCRIPTS_AND_ORGANIZATION_PREVIEW_20251125153947.csv,.csv,18768,18.33,0.0179,2025-11-25,content-duplicates/SCRIPTS_AND_ORGANIZATION_PREVIEW_20251125153947.csv,03_ARCHIVES/intelligent-declutter/content-duplicates/SCRIPTS_AND_ORGANIZATION_PREVIEW_20251125153947.csv
content-duplicates,,SERVICES_101_GUIDE.md,.md,8473,8.27,0.0081,2026-01-12,content-duplicates/SERVICES_101_GUIDE.md,03_ARCHIVES/intelligent-declutter/content-duplicates/SERVICES_101_GUIDE.md
content-duplicates,,STYLE_IMPROVEMENTS_GUIDE.md,.md,1879,1.83,0.0018,2026-01-12,content-duplicates/STYLE_IMPROVEMENTS_GUIDE.md,03_ARCHIVES/intelligent-declutter/content-duplicates/STYLE_IMPROVEMENTS_GUIDE.md
content-duplicates,,THE_DIGITAL_EMPIRE_NARRATIVE_20251125155411.md,.md,19354,18.9,0.0185,2025-11-25,content-duplicates/THE_DIGITAL_EMPIRE_NARRATIVE_20251125155411.md,03_ARCHIVES/intelligent-declutter/content-duplicates/THE_DIGITAL_EMPIRE_NARRATIVE_20251125155411.md
content-duplicates,,THE_NOVICES_GUIDE_TO_REVENUE_GENERATION_FROM_ZERO_TO_MILLIONAIRE.md,.md,11241,10.98,0.0107,2026-01-12,content-duplicates/THE_NOVICES_GUIDE_TO_REVENUE_GENERATION_FROM_ZERO_TO_MILLIONAIRE.md,03_ARCHIVES/intelligent-declutter/content-duplicates/THE_NOVICES_GUIDE_TO_REVENUE_GENERATION_FROM_ZERO_TO_MILLIONAIRE.md
content-duplicates,,ULTRA_DEEP_REINDEX_20260101_142317_FILES.csv,.csv,5000671,4883.47,4.769,2026-01-01,content-duplicates/ULTRA_DEEP_REINDEX_20260101_142317_FILES.csv,03_ARCHIVES/intelligent-declutter/content-duplicates/ULTRA_DEEP_REINDEX_20260101_142317_FILES.csv
content-duplicates,,ULTRA_DEEP_REINDEX_20260101_142603_FILES.csv,.csv,5006053,4888.72,4.7741,2026-01-01,content-duplicates/ULTRA_DEEP_REINDEX_20260101_142603_FILES.csv,03_ARCHIVES/intelligent-declutter/content-duplicates/ULTRA_DEEP_REINDEX_20260101_142603_FILES.csv
content-duplicates,,WEBSITE_101_GUIDE.md,.md,6156,6.01,0.0059,2026-01-12,content-duplicates/WEBSITE_101_GUIDE.md,03_ARCHIVES/intelligent-declutter/content-duplicates/WEBSITE_101_GUIDE.md
content-duplicates,,YOUTUBE_SEO_STRATEGY_20251125160016.md,.md,19920,19.45,0.019,2025-11-25,content-duplicates/YOUTUBE_SEO_STRATEGY_20251125160016.md,03_ARCHIVES/intelligent-declutter/content-duplicates/YOUTUBE_SEO_STRATEGY_20251125160016.md
content-duplicates,,ZbKvEl3HkVzilia9jLZ13W9D_1718223649_6106079.jpg,.jpg,193879,189.33,0.1849,2025-11-03,content-duplicates/ZbKvEl3HkVzilia9jLZ13W9D_1718223649_6106079.jpg,03_ARCHIVES/intelligent-declutter/content-duplicates/ZbKvEl3HkVzilia9jLZ13W9D_1718223649_6106079.jpg
content-duplicates,,batch_quality_improver.py,.py,33902,33.11,0.0323,2025-11-01,content-duplicates/batch_quality_improver.py,03_ARCHIVES/intelligent-declutter/content-duplicates/batch_quality_improver.py
content-duplicates,,code_interpreter.md,.md,10630,10.38,0.0101,2025-10-15,content-duplicates/code_interpreter.md,03_ARCHIVES/intelligent-declutter/content-duplicates/code_interpreter.md
content-duplicates,,comprehensive_codebase_analyzer.py,.py,28570,27.9,0.0272,2025-11-01,content-duplicates/comprehensive_codebase_analyzer.py,03_ARCHIVES/intelligent-declutter/content-duplicates/comprehensive_codebase_analyzer.py
content-duplicates,,comprehensive_fix_implementer.py,.py,25700,25.1,0.0245,2025-11-01,content-duplicates/comprehensive_fix_implementer.py,03_ARCHIVES/intelligent-declutter/content-duplicates/comprehensive_fix_implementer.py
content-duplicates,,deepdive_analysis_20260105_014740.csv,.csv,3971509,3878.43,3.7875,2026-01-05,content-duplicates/deepdive_analysis_20260105_014740.csv,03_ARCHIVES/intelligent-declutter/content-duplicates/deepdive_analysis_20260105_014740.csv
content-duplicates,,deepdive_analysis_20260105_015827.csv,.csv,27666,27.02,0.0264,2026-01-05,content-duplicates/deepdive_analysis_20260105_015827.csv,03_ARCHIVES/intelligent-declutter/content-duplicates/deepdive_analysis_20260105_015827.csv
content-duplicates,,editor_base.md,.md,19299,18.85,0.0184,2025-10-15,content-duplicates/editor_base.md,03_ARCHIVES/intelligent-declutter/content-duplicates/editor_base.md
content-duplicates,,financial_projections.md,.md,36072,35.23,0.0344,2026-01-12,content-duplicates/financial_projections.md,03_ARCHIVES/intelligent-declutter/content-duplicates/financial_projections.md
content-duplicates,,fundamental_base.md,.md,18491,18.06,0.0176,2025-10-15,content-duplicates/fundamental_base.md,03_ARCHIVES/intelligent-declutter/content-duplicates/fundamental_base.md
content-duplicates,,hipaa-compliance-guide.md,.md,69968,68.33,0.0667,2026-01-12,content-duplicates/hipaa-compliance-guide.md,03_ARCHIVES/intelligent-declutter/content-duplicates/hipaa-compliance-guide.md
content-duplicates,,image_data-09-05-12-37.csv,.csv,7172039,7003.94,6.8398,2025-11-01,content-duplicates/image_data-09-05-12-37.csv,03_ARCHIVES/intelligent-declutter/content-duplicates/image_data-09-05-12-37.csv
content-duplicates,,improved_common_utilities.py,.py,21713,21.2,0.0207,2025-11-01,content-duplicates/improved_common_utilities.py,03_ARCHIVES/intelligent-declutter/content-duplicates/improved_common_utilities.py
content-duplicates,,intelligent_hh_index.html,.html,59840,58.44,0.0571,2025-11-03,content-duplicates/intelligent_hh_index.html,03_ARCHIVES/intelligent-declutter/content-duplicates/intelligent_hh_index.html
content-duplicates,,invoice-templates.md,.md,124081,121.17,0.1183,2026-01-12,content-duplicates/invoice-templates.md,03_ARCHIVES/intelligent-declutter/content-duplicates/invoice-templates.md
content-duplicates,,invoice_template.md,.md,31505,30.77,0.03,2026-01-12,content-duplicates/invoice_template.md,03_ARCHIVES/intelligent-declutter/content-duplicates/invoice_template.md
content-duplicates,,macro_base.md,.md,17878,17.46,0.017,2025-10-15,content-duplicates/macro_base.md,03_ARCHIVES/intelligent-declutter/content-duplicates/macro_base.md
content-duplicates,,nEUyyabJOWZBPvALpzvO7KLD_1718223648_7467039.jpg,.jpg,194187,189.64,0.1852,2025-11-03,content-duplicates/nEUyyabJOWZBPvALpzvO7KLD_1718223648_7467039.jpg,03_ARCHIVES/intelligent-declutter/content-duplicates/nEUyyabJOWZBPvALpzvO7KLD_1718223648_7467039.jpg
content-duplicates,,nYgTzx0COwtBoCFiY8StQgz5_1718221486_2981536.jpg,.jpg,169437,165.47,0.1616,2025-11-03,content-duplicates/nYgTzx0COwtBoCFiY8StQgz5_1718221486_2981536.jpg,03_ARCHIVES/intelligent-declutter/content-duplicates/nYgTzx0COwtBoCFiY8StQgz5_1718221486_2981536.jpg
content-duplicates,,new-index.html,.html,71485,69.81,0.0682,2025-11-03,content-duplicates/new-index.html,03_ARCHIVES/intelligent-declutter/content-duplicates/new-index.html
content-duplicates,,pricing-guide.md,.md,63253,61.77,0.0603,2026-01-12,content-duplicates/pricing-guide.md,03_ARCHIVES/intelligent-declutter/content-duplicates/pricing-guide.md
content-duplicates,,pricing_summary.md,.md,32449,31.69,0.0309,2026-01-12,content-duplicates/pricing_summary.md,03_ARCHIVES/intelligent-declutter/content-duplicates/pricing_summary.md
content-duplicates,,pythons_duplicates_report.md,.md,6348,6.2,0.0061,2026-01-01,content-duplicates/pythons_duplicates_report.md,03_ARCHIVES/intelligent-declutter/content-duplicates/pythons_duplicates_report.md
content-duplicates,,quant_base.md,.md,21989,21.47,0.021,2025-10-15,content-duplicates/quant_base.md,03_ARCHIVES/intelligent-declutter/content-duplicates/quant_base.md
content-duplicates,,quantum-style-index.html,.html,53367,52.12,0.0509,2025-11-03,content-duplicates/quantum-style-index.html,03_ARCHIVES/intelligent-declutter/content-duplicates/quantum-style-index.html
content-duplicates,,quantumforgelabs-content-plan.md,.md,64387,62.88,0.0614,2025-10-19,content-duplicates/quantumforgelabs-content-plan.md,03_ARCHIVES/intelligent-declutter/content-duplicates/quantumforgelabs-content-plan.md
content-duplicates,,revenue_streams.csv,.csv,992,0.97,0.0009,2026-01-12,content-duplicates/revenue_streams.csv,03_ARCHIVES/intelligent-declutter/content-duplicates/revenue_streams.csv
content-duplicates,,tool_retry_prompt.md,.md,11425,11.16,0.0109,2025-10-15,content-duplicates/tool_retry_prompt.md,03_ARCHIVES/intelligent-declutter/content-duplicates/tool_retry_prompt.md
content-duplicates,,ultra_seo_hh_index.html,.html,64453,62.94,0.0615,2025-11-03,content-duplicates/ultra_seo_hh_index.html,03_ARCHIVES/intelligent-declutter/content-duplicates/ultra_seo_hh_index.html
content-duplicates,,upwork-strategy.md,.md,54792,53.51,0.0523,2026-01-12,content-duplicates/upwork-strategy.md,03_ARCHIVES/intelligent-declutter/content-duplicates/upwork-strategy.md
content-duplicates,,utility_functions.py,.py,5615,5.48,0.0054,2025-11-01,content-duplicates/utility_functions.py,03_ARCHIVES/intelligent-declutter/content-duplicates/utility_functions.py
content-duplicates,,waLL-art.md,.md,18468,18.04,0.0176,2025-10-15,content-duplicates/waLL-art.md,03_ARCHIVES/intelligent-declutter/content-duplicates/waLL-art.md
duplicate-strategies,,$10K_RETURN_CUSTOMER_STRATEGY_20251125155413.md,.md,18469,18.04,0.0176,2025-11-25,duplicate-strategies/$10K_RETURN_CUSTOMER_STRATEGY_20251125155413.md,03_ARCHIVES/intelligent-declutter/duplicate-strategies/$10K_RETURN_CUSTOMER_STRATEGY_20251125155413.md
duplicate-strategies,,"Integration_Strategy_Two_Sites,_One_Universe.md",.md,109871,107.3,0.1048,2026-01-12,"duplicate-strategies/Integration_Strategy_Two_Sites,_One_Universe.md","03_ARCHIVES/intelligent-declutter/duplicate-strategies/Integration_Strategy_Two_Sites,_One_Universe.md"
duplicate-strategies,,QUANTUM_AI_AUTOMATION_BRAND_STRATEGY.md,.md,16828,16.43,0.016,2026-01-12,duplicate-strategies/QUANTUM_AI_AUTOMATION_BRAND_STRATEGY.md,03_ARCHIVES/intelligent-declutter/duplicate-strategies/QUANTUM_AI_AUTOMATION_BRAND_STRATEGY.md
duplicate-strategies,,QUANTUM_AI_EMPIRE-_ADVANCED_IMPLEMENTATION_&_SCALING_STRATEGY.md,.md,36259,35.41,0.0346,2026-01-12,duplicate-strategies/QUANTUM_AI_EMPIRE-_ADVANCED_IMPLEMENTATION_&_SCALING_STRATEGY.md,03_ARCHIVES/intelligent-declutter/duplicate-strategies/QUANTUM_AI_EMPIRE-_ADVANCED_IMPLEMENTATION_&_SCALING_STRATEGY.md
duplicate-strategies,,automated-valentine-s-day-product-strategy.md,.md,1110997,1084.96,1.0595,2025-10-07,duplicate-strategies/automated-valentine-s-day-product-strategy.md,03_ARCHIVES/intelligent-declutter/duplicate-strategies/automated-valentine-s-day-product-strategy.md
duplicate-strategies,,behance-strategy.md,.md,59506,58.11,0.0567,2026-01-12,duplicate-strategies/behance-strategy.md,03_ARCHIVES/intelligent-declutter/duplicate-strategies/behance-strategy.md
duplicate-strategies,,brand-integration-strategy.md,.md,65296,63.77,0.0623,2026-01-12,duplicate-strategies/brand-integration-strategy.md,03_ARCHIVES/intelligent-declutter/duplicate-strategies/brand-integration-strategy.md
duplicate-strategies,,brand-strategy-and-seo-optimization-guide.md,.md,185002,180.67,0.1764,2025-10-07,duplicate-strategies/brand-strategy-and-seo-optimization-guide.md,03_ARCHIVES/intelligent-declutter/duplicate-strategies/brand-strategy-and-seo-optimization-guide.md
duplicate-strategies,,connection-strategy.md,.md,63766,62.27,0.0608,2026-01-12,duplicate-strategies/connection-strategy.md,03_ARCHIVES/intelligent-declutter/duplicate-strategies/connection-strategy.md
duplicate-strategies,,content-strategy-overview.md,.md,58735,57.36,0.056,2026-01-12,duplicate-strategies/content-strategy-overview.md,03_ARCHIVES/intelligent-declutter/duplicate-strategies/content-strategy-overview.md
duplicate-strategies,,conversation-ai-alchemy-project-portfolio-strategy-guide.md,.md,899287,878.21,0.8576,2026-01-12,duplicate-strategies/conversation-ai-alchemy-project-portfolio-strategy-guide.md,03_ARCHIVES/intelligent-declutter/duplicate-strategies/conversation-ai-alchemy-project-portfolio-strategy-guide.md
duplicate-strategies,,conversation-ai-domain-strategy-and-seo-master-plan.md,.md,417841,408.05,0.3985,2026-01-12,duplicate-strategies/conversation-ai-domain-strategy-and-seo-master-plan.md,03_ARCHIVES/intelligent-declutter/duplicate-strategies/conversation-ai-domain-strategy-and-seo-master-plan.md
duplicate-strategies,,dual-domain-seo-strategy.md,.md,15663,15.3,0.0149,2026-01-12,duplicate-strategies/dual-domain-seo-strategy.md,03_ARCHIVES/intelligent-declutter/duplicate-strategies/dual-domain-seo-strategy.md
duplicate-strategies,,gainesville-content-strategy.md,.md,70656,69.0,0.0674,2026-01-12,duplicate-strategies/gainesville-content-strategy.md,03_ARCHIVES/intelligent-declutter/duplicate-strategies/gainesville-content-strategy.md
duplicate-strategies,,gainesville-fl-strategy.md,.md,67466,65.88,0.0643,2026-01-12,duplicate-strategies/gainesville-fl-strategy.md,03_ARCHIVES/intelligent-declutter/duplicate-strategies/gainesville-fl-strategy.md
duplicate-strategies,,linkedin-seo-and-brand-optimization-strategy.md,.md,399869,390.5,0.3813,2025-10-07,duplicate-strategies/linkedin-seo-and-brand-optimization-strategy.md,03_ARCHIVES/intelligent-declutter/duplicate-strategies/linkedin-seo-and-brand-optimization-strategy.md
duplicate-strategies,,linkedin_strategy.md,.md,29607,28.91,0.0282,2026-01-12,duplicate-strategies/linkedin_strategy.md,03_ARCHIVES/intelligent-declutter/duplicate-strategies/linkedin_strategy.md
duplicate-strategies,,marketing_strategy.md,.md,38817,37.91,0.037,2026-01-12,duplicate-strategies/marketing_strategy.md,03_ARCHIVES/intelligent-declutter/duplicate-strategies/marketing_strategy.md
duplicate-strategies,,traptalk-s-hip-hop-celebrity-scandal-strategy.md,.md,17206,16.8,0.0164,2025-10-07,duplicate-strategies/traptalk-s-hip-hop-celebrity-scandal-strategy.md,03_ARCHIVES/intelligent-declutter/duplicate-strategies/traptalk-s-hip-hop-celebrity-scandal-strategy.md
duplicate-strategies,,youtube_strategy.md,.md,10268,10.03,0.0098,2026-01-12,duplicate-strategies/youtube_strategy.md,03_ARCHIVES/intelligent-declutter/duplicate-strategies/youtube_strategy.md
music-analysis,,Heartbeats_in_the_Dark2_(Remastered)_(1)_analysis.txt,.txt,1534,1.5,0.0015,2025-01-04,music-analysis/Heartbeats_in_the_Dark2_(Remastered)_(1)_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Heartbeats_in_the_Dark2_(Remastered)_(1)_analysis.txt
music-analysis,,Heroes_Rise__-_Villains_Overthrow_(Remastered)2 2_analysis.txt,.txt,2538,2.48,0.0024,2025-01-04,music-analysis/Heroes_Rise__-_Villains_Overthrow_(Remastered)2 2_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Heroes_Rise__-_Villains_Overthrow_(Remastered)2 2_analysis.txt
music-analysis,,Junkyard_Symphony_Scraps2_(Remastered) 2_analysis.txt,.txt,955,0.93,0.0009,2025-01-04,music-analysis/Junkyard_Symphony_Scraps2_(Remastered) 2_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Junkyard_Symphony_Scraps2_(Remastered) 2_analysis.txt
music-analysis,,Junkyard_Symphony_Scraps_(Remastered)_analysis.txt,.txt,972,0.95,0.0009,2025-01-04,music-analysis/Junkyard_Symphony_Scraps_(Remastered)_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Junkyard_Symphony_Scraps_(Remastered)_analysis.txt
music-analysis,,Kings_and_Queens_of_Litter_(Remastered)1 2_analysis.txt,.txt,1620,1.58,0.0015,2025-01-04,music-analysis/Kings_and_Queens_of_Litter_(Remastered)1 2_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Kings_and_Queens_of_Litter_(Remastered)1 2_analysis.txt
music-analysis,,Love_in_Imperfection_(Remastered)2_analysis.txt,.txt,1734,1.69,0.0017,2025-01-04,music-analysis/Love_in_Imperfection_(Remastered)2_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Love_in_Imperfection_(Remastered)2_analysis.txt
music-analysis,,Love_is_rubbish_Lets_Get_Trashy_analysis.txt,.txt,1741,1.7,0.0017,2025-01-04,music-analysis/Love_is_rubbish_Lets_Get_Trashy_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Love_is_rubbish_Lets_Get_Trashy_analysis.txt
music-analysis,,No More Love Songs_analysis.txt,.txt,3290,3.21,0.0031,2025-05-31,music-analysis/No More Love Songs_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/No More Love Songs_analysis.txt
music-analysis,,Recycled_Symphony2_(Remastered)_analysis.txt,.txt,1978,1.93,0.0019,2025-01-04,music-analysis/Recycled_Symphony2_(Remastered)_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Recycled_Symphony2_(Remastered)_analysis.txt
music-analysis,,Sammys_Serenade_(Remastered)2_analysis.txt,.txt,1803,1.76,0.0017,2025-01-04,music-analysis/Sammys_Serenade_(Remastered)2_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Sammys_Serenade_(Remastered)2_analysis.txt
music-analysis,,Sammys_Serenade_(Remastered)_analysis.txt,.txt,1637,1.6,0.0016,2025-01-04,music-analysis/Sammys_Serenade_(Remastered)_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Sammys_Serenade_(Remastered)_analysis.txt
music-analysis,,The_Alley_King_(Remastered)1_analysis.txt,.txt,1523,1.49,0.0015,2025-01-04,music-analysis/The_Alley_King_(Remastered)1_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/The_Alley_King_(Remastered)1_analysis.txt
music-analysis,,The_Sound_of_Ancestors_(Remastered)1_analysis.txt,.txt,1456,1.42,0.0014,2025-01-04,music-analysis/The_Sound_of_Ancestors_(Remastered)1_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/The_Sound_of_Ancestors_(Remastered)1_analysis.txt
music-analysis,,Willow_whispers-feelers-chill-lady_analysis.txt,.txt,1659,1.62,0.0016,2025-01-04,music-analysis/Willow_whispers-feelers-chill-lady_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Willow_whispers-feelers-chill-lady_analysis.txt
music-analysis,,Willow_whispers-feelers-chill_analysis.txt,.txt,1435,1.4,0.0014,2025-01-04,music-analysis/Willow_whispers-feelers-chill_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Willow_whispers-feelers-chill_analysis.txt
music-analysis,,Willow_whispers-feels_analysis.txt,.txt,1108,1.08,0.0011,2025-01-04,music-analysis/Willow_whispers-feels_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Willow_whispers-feels_analysis.txt
music-analysis,,Willow_whispers-folk-355_analysis.txt,.txt,1652,1.61,0.0016,2025-01-04,music-analysis/Willow_whispers-folk-355_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Willow_whispers-folk-355_analysis.txt
music-analysis,,Willow_whispers-indie-folk-feelers_analysis.txt,.txt,1803,1.76,0.0017,2025-01-04,music-analysis/Willow_whispers-indie-folk-feelers_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Willow_whispers-indie-folk-feelers_analysis.txt
music-analysis,,Willow_whispers-og_analysis.txt,.txt,1272,1.24,0.0012,2025-01-04,music-analysis/Willow_whispers-og_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Willow_whispers-og_analysis.txt
music-analysis,,Willow_whispers-v4-og_analysis.txt,.txt,1373,1.34,0.0013,2025-01-04,music-analysis/Willow_whispers-v4-og_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Willow_whispers-v4-og_analysis.txt
music-analysis,,Witches_Road_(Remastered)_analysis.txt,.txt,1665,1.63,0.0016,2025-01-04,music-analysis/Witches_Road_(Remastered)_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Witches_Road_(Remastered)_analysis.txt
music-analysis,,in-this--aLLey-where-i-hiDe_analysis.txt,.txt,1478,1.44,0.0014,2025-01-04,music-analysis/in-this--aLLey-where-i-hiDe_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/in-this--aLLey-where-i-hiDe_analysis.txt
music-analysis,,in_this_alley_where_i_Hide_-_LIVE-og-best 2_analysis.txt,.txt,1907,1.86,0.0018,2025-01-04,music-analysis/in_this_alley_where_i_Hide_-_LIVE-og-best 2_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/in_this_alley_where_i_Hide_-_LIVE-og-best 2_analysis.txt
music-analysis,,in_this_alley_where_i_Hide_-_LIVE-stadium 2_analysis.txt,.txt,2284,2.23,0.0022,2025-01-04,music-analysis/in_this_alley_where_i_Hide_-_LIVE-stadium 2_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/in_this_alley_where_i_Hide_-_LIVE-stadium 2_analysis.txt
music-analysis,A New Dawn,A New Dawn (1)_analysis.txt,.txt,3146,3.07,0.003,2025-05-31,music-analysis/A New Dawn/A New Dawn (1)_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/A New Dawn/A New Dawn (1)_analysis.txt
music-analysis,A New Dawn (1),A New Dawn (1)_analysis.txt,.txt,3146,3.07,0.003,2025-05-31,music-analysis/A New Dawn (1)/A New Dawn (1)_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/A New Dawn (1)/A New Dawn (1)_analysis.txt
music-analysis,Beautiful_Mess_Indie_Folk_Acoustic,Beautiful_Mess_Indie_Folk_Acoustic_analysis.txt,.txt,2727,2.66,0.0026,2025-01-30,music-analysis/Beautiful_Mess_Indie_Folk_Acoustic/Beautiful_Mess_Indie_Folk_Acoustic/Beautiful_Mess_Indie_Folk_Acoustic_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Beautiful_Mess_Indie_Folk_Acoustic/Beautiful_Mess_Indie_Folk_Acoustic/Beautiful_Mess_Indie_Folk_Acoustic_analysis.txt
music-analysis,Beautiful_Mess_Indie_Folk_Acoustic,Beautiful_Mess_Indie_Folk_Acoustic_analysis_1_1.txt,.txt,2536,2.48,0.0024,2025-01-30,music-analysis/Beautiful_Mess_Indie_Folk_Acoustic/Beautiful_Mess_Indie_Folk_Acoustic_analysis_1_1.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Beautiful_Mess_Indie_Folk_Acoustic/Beautiful_Mess_Indie_Folk_Acoustic_analysis_1_1.txt
music-analysis,Beautiful_Mess_Whimsical_Story,Beautiful_Mess_Whimsical_Story_analysis.txt,.txt,2322,2.27,0.0022,2025-01-30,music-analysis/Beautiful_Mess_Whimsical_Story/Beautiful_Mess_Whimsical_Story_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Beautiful_Mess_Whimsical_Story/Beautiful_Mess_Whimsical_Story_analysis.txt
